observationId,field,observationStartMJD,t_exp,fieldRA,fieldDEC,seeingFwhmEff,fiveSigmaDepth,skyBrightness,filter
29667,s27-1-13,61402.932575231476,90,165.0570833333333,-1.001111111111111,0.9956854646010835,22.183521881712423,20.144493350701,u
29668,s27-2-10,61402.93261574074,90,204.4031,4.194444444444445,1.043723158404552,22.948933525804428,20.213530574448864,g
29669,s27-1-14,61402.93381365741,90,165.0570833333333,1.596666666666667,1.3617805199339919,21.84766361540367,20.144493350701,u
29670,s27-2-11,61402.933854166666,90,204.4031,1.596666666666667,1.0198452394636215,22.9738437018767,20.213530574448864,g
29671,s27-1-15,61402.93505208333,90,165.0570833333333,4.194444444444445,1.391152520704342,21.824730217626644,20.144493350701,u
29672,s27-2-12,61402.93509259259,90,204.4031,-1.001111111111111,0.9252140211253613,23.0786017491856,20.213530574448864,g
29673,s27-1-16,61402.93629050926,90,167.71106249999997,4.194444444444445,1.215411222969791,21.969779051620023,20.144493350701,u
29674,s27-2-13,61402.936331018514,90,207.0570833333333,-1.001111111111111,1.4614654471284336,22.586080072915987,20.213530574448864,g
29675,s27-1-17,61402.93752893518,90,167.71106249999997,1.596666666666667,1.2564804230436775,21.934106627557007,20.144493350701,u
29676,s27-2-14,61402.93756944444,90,207.0570833333333,1.596666666666667,1.3209006600695428,22.695170246845755,20.213530574448864,g
29677,s27-1-18,61402.938767361105,90,167.71106249999997,-1.001111111111111,1.209608374731314,21.974915197539147,20.144493350701,u
29678,s27-2-15,61402.93880787037,90,207.0570833333333,4.194444444444445,0.9224406485434857,23.08182968379459,20.213530574448864,g
29679,s27-1-19,61402.94000578704,90,170.36504583333328,-1.001111111111111,1.1092774503101934,22.233093652897313,20.496105255468635,u
29680,s27-2-16,61402.940046296295,90,209.7110625,4.194444444444445,0.9880513309894433,23.007924775907842,20.213530574448864,g
29681,s27-1-20,61402.94124421296,90,170.36504583333328,1.596666666666667,1.0502824541771982,22.291530702734423,20.496105255468635,u
29682,s27-2-17,61402.94128472222,90,209.7110625,1.596666666666667,1.1399495407707585,22.85396670734564,20.213530574448864,g
29683,s27-1-21,61402.942482638886,90,170.36504583333328,4.194444444444445,1.205360477764256,22.144176331828582,20.496105255468635,u
29684,s27-2-18,61402.942523148144,90,209.7110625,-1.001111111111111,1.1875500913853112,22.80989176731277,20.213530574448864,g
29685,s27-1-22,61402.94372106481,90,173.019025,4.194444444444445,1.2741718189470796,22.08469340627572,20.496105255468635,u
29686,s27-2-19,61402.94376157407,90,212.3650458333333,-1.001111111111111,1.2786401044236149,22.781440343188187,20.31846908942698,g
29687,s27-1-23,61402.94495949074,90,173.019025,1.596666666666667,0.9766062338703931,22.369223251925415,20.496105255468635,u
29688,s27-2-20,61402.945,90,212.3650458333333,1.596666666666667,1.5226658961663146,22.59307364015808,20.31846908942698,g
29689,s27-1-24,61402.946197916666,90,173.019025,-1.001111111111111,1.0717470520210588,22.269903451816774,20.496105255468635,u
29690,s27-2-21,61402.946238425924,90,212.3650458333333,4.194444444444445,1.4295527233247645,22.661149929446704,20.31846908942698,g
29691,s27-1-25,61402.94743634259,90,175.6730083333333,-1.001111111111111,1.4154713523375824,21.97190032498736,20.496105255468635,u
29692,s27-2-22,61402.94747685185,90,215.019025,4.194444444444445,1.3854552103113036,22.694942826590694,20.31846908942698,g
29693,s27-1-26,61402.948674768515,90,175.6730083333333,1.596666666666667,0.9869306812670811,22.35799534328946,20.496105255468635,u
29694,s27-2-23,61402.94871527777,90,215.019025,1.596666666666667,1.1808482243919076,22.86716759201392,20.31846908942698,g
29695,s27-1-27,61402.94991319444,90,175.6730083333333,4.194444444444445,1.176612460561388,22.170025558257016,20.496105255468635,u
29696,s27-2-24,61402.949953703705,90,215.019025,-1.001111111111111,1.593917640314672,22.543718919801318,20.31846908942698,g
29697,s27-2-25,61402.95119212963,90,217.6730083333333,-1.001111111111111,1.1112853934627376,22.932549945524325,20.31846908942698,g
29698,s27-2-26,61402.95243055555,90,217.6730083333333,1.596666666666667,1.4985755184240979,22.6102812926767,20.31846908942698,g
29699,s27-2-27,61402.95366898148,90,217.6730083333333,4.194444444444445,1.3220727214143912,22.745433950457432,20.31846908942698,g
29700,s27-2-01,61402.957141203704,90,196.44115416666665,-1.001111111111111,1.3051150094125301,22.268061030824327,20.95034374137892,u
29701,s27-2-02,61402.95837962963,90,196.44115416666665,1.596666666666667,1.13872088638198,22.413725731927187,20.95034374137892,u
29702,s27-2-03,61402.95961805555,90,196.44115416666665,4.194444444444445,1.0945137724879443,22.45595112750047,20.95034374137892,u
29703,s27-2-04,61402.96085648148,90,199.0951375,4.194444444444445,1.401440496045448,22.191881873538364,20.95034374137892,u
29704,s27-2-05,61402.9620949074,90,199.0951375,1.596666666666667,1.0454638053513248,22.504807502417652,20.95034374137892,u
29705,s27-2-06,61402.96333333333,90,199.0951375,-1.001111111111111,1.1221755337470096,22.429337793191316,20.95034374137892,u
29706,s27-2-07,61402.96457175926,90,201.74911666666665,-1.001111111111111,1.3635963222858347,22.221176980233036,20.95034374137892,u
29707,s27-2-08,61402.96581018518,90,201.74911666666665,1.596666666666667,1.3325868473487217,22.245784770189406,20.95034374137892,u
29708,s27-2-09,61402.967048611106,90,201.74911666666665,4.194444444444445,1.2962654341955195,22.27533535316462,20.95034374137892,u
29709,s27-2-10,61402.96828703704,90,204.4031,4.194444444444445,1.027521790525063,22.563753458088776,21.040511296859343,u
29710,s27-2-11,61402.96952546296,90,204.4031,1.596666666666667,1.2126647824214027,22.387206982013424,21.040511296859343,u
29711,s27-2-12,61402.97076388889,90,204.4031,-1.001111111111111,1.3362414756116696,22.283554631834672,21.040511296859343,u
29712,s27-2-13,61402.97200231481,90,207.0570833333333,-1.001111111111111,1.4942312696395907,22.163994764811584,21.040511296859343,u
29713,s27-2-14,61402.973240740735,90,207.0570833333333,1.596666666666667,1.0466745840471094,22.544100708972334,21.040511296859343,u
29714,s27-2-15,61402.97447916667,90,207.0570833333333,4.194444444444445,1.3067319619155284,22.307422187788845,21.040511296859343,u
29715,s27-2-16,61402.97571759259,90,209.7110625,4.194444444444445,1.2264451940456564,22.375146056597135,21.040511296859343,u
29716,s27-2-17,61402.976956018516,90,209.7110625,1.596666666666667,1.261938024442113,22.344684990934255,21.040511296859343,u
29717,s27-2-18,61402.97819444444,90,209.7110625,-1.001111111111111,1.4991298319503243,22.160490181528104,21.040511296859343,u
29718,s27-2-19,61402.979432870365,90,212.3650458333333,-1.001111111111111,1.346413472727192,22.30533770595097,21.107171133145425,u
29719,s27-2-20,61402.980671296296,90,212.3650458333333,1.596666666666667,1.440414308981985,22.233181664175426,21.107171133145425,u
29720,s27-2-21,61402.98190972222,90,212.3650458333333,4.194444444444445,1.331739229198158,22.317047346009574,21.107171133145425,u
29721,s27-2-22,61402.983148148145,90,215.019025,4.194444444444445,1.2762473987891543,22.36250614401381,21.107171133145425,u
29722,s27-2-23,61402.98438657407,90,215.019025,1.596666666666667,1.0285840453979949,22.59239858291302,21.107171133145425,u
29723,s27-2-24,61402.985625,90,215.019025,-1.001111111111111,1.5060238671815194,22.185517235771677,21.107171133145425,u
29724,s27-2-25,61402.986863425926,90,217.6730083333333,-1.001111111111111,1.2692112285887045,22.3684085057183,21.107171133145425,u
29725,s27-2-26,61402.98810185185,90,217.6730083333333,1.596666666666667,1.1277412124134547,22.494443188957653,21.107171133145425,u
29726,s27-2-27,61402.989340277774,90,217.6730083333333,4.194444444444445,1.147054088606956,22.476350936849666,21.107171133145425,u
29727,a27-1-01,61403.49166666666,90,342.7491166666666,-0.1011111111111111,1.9168478368199802,22.691210981682882,23.08092110166351,u
29728,a36-2-01,61403.49166666666,90,15.441154166666664,-0.1011111111111111,1.5593769824834487,22.92226324568599,23.12323493448804,u
29729,a36-2-02,61403.49290509259,90,15.441154166666664,2.4966666666666666,1.8763098973507455,22.7265426108309,23.12323493448804,u
29730,a27-1-02,61403.49290509259,90,342.7491166666666,2.4966666666666666,1.5555473944420994,22.912264926950346,23.08092110166351,u
29731,a36-2-03,61403.49414351852,90,15.441154166666664,5.094444444444444,1.4253493116509641,23.01696389551973,23.12323493448804,u
29732,a27-1-03,61403.49414351852,90,342.7491166666666,5.094444444444444,1.4597118451007858,22.979317529308542,23.08092110166351,u
29733,a36-2-04,61403.49538194444,90,18.0951375,5.094444444444444,1.4601814106232276,22.99154773258337,23.12323493448804,u
29734,a27-1-04,61403.49538194444,90,345.40309999999994,5.094444444444444,1.6151572188456127,22.872553439902973,23.08092110166351,u
29735,a36-2-05,61403.496620370366,90,18.0951375,2.4966666666666666,1.4988036852597653,22.96404395445212,23.12323493448804,u
29736,a27-1-05,61403.496620370366,90,345.40309999999994,2.4966666666666666,1.7508349824809983,22.78723713375726,23.08092110166351,u
29737,a27-1-06,61403.49785879629,90,345.40309999999994,-0.1011111111111111,1.6627185118664372,22.841877719953636,23.08092110166351,u
29738,a36-2-06,61403.49785879629,90,18.0951375,-0.1011111111111111,1.722629131263042,22.817058212620264,23.12323493448804,u
29739,a27-1-07,61403.49909722222,90,348.05708333333325,-0.1011111111111111,1.5302331459641545,22.929578187989183,23.08092110166351,u
29740,a36-2-07,61403.49909722222,90,20.749116666666666,-0.1011111111111111,1.701219745403777,22.8302884320687,23.12323493448804,u
