5172.235 0.0009021
5172.503 0.0009076
5172.771 0.0009131
5173.038 0.0009185
5173.306 0.000924
5173.573 0.0009295
5173.841 0.0009349
5174.109 0.0009405
5174.376 0.000946
5174.644 0.0009514
5174.912 0.0009569
5175.18 0.0009624
5175.448 0.0009679
5175.715 0.0009733
5175.983 0.0009788
5176.251 0.0009843
5176.52 0.0009899
5176.787 0.0009953
5177.055 0.0010008
5177.323 0.0010063
5177.591 0.0010117
5177.859 0.0010172
5178.127 0.0010226
5178.396 0.0010281
5178.664 0.0010335
5178.932 0.001039
5179.2 0.0010445
5179.469 0.00105
5179.737 0.0010554
5180.005 0.0010609
5180.273 0.0010677
5180.542 0.0010746
5180.81 0.0010814
5181.079 0.0010882
5181.347 0.001095
5181.616 0.0011019
5181.884 0.0011086
5182.153 0.0011155
5182.421 0.0011223
5182.69 0.0011291
5182.958 0.0011359
5183.227 0.0011427
5183.496 0.0011496
5183.765 0.0011564
5184.033 0.0011631
5184.302 0.0011699
5184.571 0.0011767
5184.839 0.0011835
5185.108 0.0011904
5185.377 0.0011972
5185.646 0.001204
5185.915 0.0012108
5186.184 0.0012177
5186.453 0.0012246
5186.722 0.0012314
5186.991 0.0012382
5187.26 0.001245
5187.529 0.0012519
5187.798 0.0012587
5188.067 0.0012655
5188.336 0.0012723
5188.606 0.0012792
5188.875 0.001286
5189.145 0.0012928
5189.414 0.0012996
5189.683 0.0013066
5189.952 0.0013134
5190.222 0.0013214
5190.491 0.0013296
5190.76 0.0013378
5191.03 0.001346
5191.299 0.0013541
5191.569 0.0013623
5191.838 0.0013705
5192.108 0.0013787
5192.377 0.0013868
5192.647 0.001395
5192.917 0.0014032
5193.187 0.0014114
5193.456 0.0014196
5193.726 0.0014277
5193.996 0.0014359
5194.266 0.0014441
5194.535 0.0014522
5194.805 0.0014604
5195.075 0.0014686
5195.345 0.0014767
5195.615 0.0014849
5195.885 0.0014931
5196.155 0.0015013
5196.425 0.0015094
5196.695 0.0015177
5196.965 0.0015259
5197.235 0.0015341
5197.505 0.0015423
5197.775 0.0015504
5198.045 0.0015586
5198.316 0.0015668
5198.586 0.001575
5198.856 0.0015832
5199.126 0.0015913
5199.397 0.0015995
5199.667 0.0016077
5199.938 0.001616
5200.208 0.0016256
5200.479 0.0016356
5200.749 0.0016456
5201.02 0.0016556
5201.29 0.0016655
5201.561 0.0016755
5201.831 0.0016853
5202.102 0.0016953
5202.372 0.0017053
5202.643 0.0017153
5202.914 0.0017253
5203.185 0.0017353
5203.455 0.0017452
5203.726 0.0017552
5203.997 0.0017652
5204.268 0.0017752
5204.539 0.0017852
5204.809 0.0017953
5205.08 0.0018053
5205.351 0.0018153
5205.622 0.0018253
5205.893 0.0018353
5206.164 0.0018452
5206.435 0.0018552
5206.706 0.0018652
5206.978 0.0018754
5207.249 0.0018854
5207.52 0.0018954
5207.791 0.0019054
5208.062 0.0019153
5208.333 0.0019253
5208.604 0.0019353
5208.876 0.0019453
5209.147 0.0019553
5209.418 0.0019653
5209.69 0.0019753
5209.961 0.0019853
5210.233 0.0019968
5210.504 0.0020086
5210.776 0.0020204
5211.047 0.0020322
5211.319 0.002044
5211.591 0.0020558
5211.862 0.0020676
5212.134 0.0020794
5212.406 0.0020912
5212.677 0.002103
5212.949 0.002115
5213.221 0.0021268
5213.493 0.0021386
5213.764 0.0021504
5214.036 0.0021622
5214.308 0.002174
5214.58 0.0021858
5214.852 0.0021976
5215.124 0.0022094
5215.396 0.0022212
5215.668 0.002233
5215.94 0.0022448
5216.212 0.0022566
5216.484 0.0022684
5216.756 0.0022802
5217.028 0.002292
5217.301 0.0023039
5217.573 0.0023157
5217.845 0.0023275
5218.117 0.0023393
5218.39 0.0023511
5218.662 0.0023629
5218.934 0.0023747
5219.207 0.0023865
5219.479 0.0023983
5219.751 0.0024101
5220.024 0.0024221
5220.296 0.0024362
5220.569 0.0024503
5220.842 0.0024644
5221.114 0.0024784
5221.387 0.0024925
5221.66 0.0025066
5221.932 0.0025206
5222.205 0.0025347
5222.478 0.0025488
5222.75 0.0025628
5223.023 0.0025769
5223.296 0.002591
5223.569 0.0026051
5223.842 0.0026192
5224.115 0.0026333
5224.387 0.0026473
5224.66 0.0026614
5224.934 0.0026753
5225.207 0.0026893
5225.479 0.0027034
5225.752 0.0027174
5226.025 0.0027315
5226.299 0.0027456
5226.572 0.0027597
5226.845 0.0027738
5227.118 0.0027878
5227.392 0.0028017
5227.665 0.0028158
5227.938 0.0028298
5228.211 0.0028439
5228.485 0.002858
5228.758 0.0028721
5229.032 0.0028862
5229.305 0.0029002
5229.579 0.0029143
5229.852 0.0029284
5230.125 0.0029437
5230.399 0.0029605
5230.673 0.0029773
5230.946 0.0029938
5231.22 0.0030107
5231.494 0.0030275
5231.767 0.0030443
5232.041 0.0030611
5232.315 0.0030779
5232.588 0.0030946
5232.862 0.0031114
5233.136 0.0031283
5233.41 0.0031451
5233.684 0.0031619
5233.958 0.0031787
5234.232 0.0031955
5234.506 0.0032123
5234.78 0.0032291
5235.054 0.0032459
5235.328 0.0032627
5235.602 0.0032798
5235.876 0.0032963
5236.15 0.0033131
5236.425 0.00333
5236.699 0.0033468
5236.973 0.0033636
5237.247 0.0033804
5237.521 0.0033972
5237.796 0.003414
5238.07 0.0034305
5238.345 0.0034477
5238.619 0.0034645
5238.894 0.003481
5239.168 0.0034978
5239.442 0.0035146
5239.717 0.0035314
5239.992 0.003548
5240.266 0.0035681
5240.541 0.0035882
5240.815 0.0036078
5241.09 0.0036281
5241.365 0.0036478
5241.64 0.0036668
5241.915 0.0036878
5242.189 0.0037074
5242.464 0.0037278
5242.739 0.0037474
5243.014 0.0037678
5243.289 0.0037875
5243.563 0.0038074
5243.838 0.003827
5244.113 0.003847
5244.389 0.0038675
5244.664 0.0038875
5244.938 0.0039067
5245.214 0.0039274
5245.489 0.0039471
5245.764 0.0039671
5246.039 0.0039871
5246.314 0.0040067
5246.59 0.0040264
5246.865 0.0040467
5247.14 0.0040667
5247.416 0.0040868
5247.691 0.0041067
5247.966 0.0041263
5248.242 0.0041464
5248.517 0.0041667
5248.793 0.0041864
5249.068 0.0042064
5249.344 0.0042264
5249.62 0.0042464
5249.895 0.0042656
5250.17 0.0042887
5250.446 0.0043121
5250.722 0.004336
5250.998 0.0043598
5251.273 0.0043831
5251.549 0.0044061
5251.825 0.0044308
5252.101 0.0044542
5252.376 0.0044779
5252.653 0.0045018
5252.929 0.0045252
5253.205 0.0045494
5253.48 0.0045727
5253.756 0.0045965
5254.032 0.0046203
5254.309 0.0046442
5254.584 0.0046679
5254.861 0.0046909
5255.137 0.0047151
5255.413 0.0047389
5255.689 0.0047627
5255.965 0.0047864
5256.242 0.0048103
5256.518 0.0048341
5256.794 0.0048574
5257.071 0.0048813
5257.347 0.0049051
5257.624 0.0049289
5257.9 0.0049527
5258.176 0.0049764
5258.453 0.0050008
5258.729 0.0050245
5259.006 0.0050484
5259.283 0.0050722
5259.559 0.005096
5259.836 0.0051198
5260.113 0.0051456
5260.389 0.0051741
5260.666 0.0052026
5260.943 0.0052307
5261.22 0.0052592
5261.497 0.0052878
5261.773 0.0053162
5262.05 0.0053447
5262.327 0.0053728
5262.604 0.0054013
5262.881 0.0054298
5263.158 0.0054579
5263.435 0.0054869
5263.712 0.0055154
5263.989 0.0055439
5264.266 0.0055725
5264.543 0.005601
5264.82 0.005629
5265.098 0.0056576
5265.375 0.0056861
5265.652 0.0057146
5265.929 0.0057432
5266.207 0.0057717
5266.484 0.0057997
5266.761 0.0058282
5267.039 0.0058568
5267.316 0.0058853
5267.594 0.0059139
5267.871 0.0059413
5268.149 0.0059704
5268.426 0.0059994
5268.704 0.006028
5268.981 0.0060565
5269.259 0.0060851
5269.537 0.0061137
5269.814 0.0061427
5270.092 0.0061731
5270.37 0.0062074
5270.648 0.0062404
5270.926 0.0062757
5271.204 0.0063094
5271.481 0.0063441
5271.759 0.0063776
5272.037 0.0064125
5272.315 0.0064466
5272.593 0.0064796
5272.871 0.006515
5273.149 0.0065492
5273.427 0.0065828
5273.705 0.006617
5273.983 0.0066511
5274.262 0.0066855
5274.54 0.0067196
5274.818 0.0067538
5275.096 0.006788
5275.375 0.0068222
5275.653 0.0068558
5275.931 0.00689
5276.209 0.0069241
5276.488 0.0069583
5276.767 0.0069926
5277.045 0.0070268
5277.323 0.007061
5277.602 0.0070952
5277.88 0.0071287
