event_id,mass1,mass2,mej_dyn,mej_wind,mej_total,cos_theta,redshift
325,1.639398665630925,1.3905170959625213,0.004024658226350872,0.05900502087388427,0.06302967910023514,0.9548652806631941,0.1967820911830155
326,1.9147515527581083,1.2769440086935437,0.020087902005171306,0.0291826603499332,0.049270562355104505,0.7378969166957685,0.1797986707152526
327,1.328238263473709,1.2106018530733988,0.0022013630475549175,0.04706387084081553,0.049265233888370445,0.5543540525114007,0.16274491088405243
328,1.3373319828421693,1.2556174312280952,0.00223199811593519,0.0500557837562436,0.05228778187217879,0.6117207462343522,0.16841661112337303
329,1.3614199293441052,1.267673735657521,0.0023225028657779053,0.03983995980504175,0.042162462670819655,0.4196000624277899,0.1477597042134401
330,1.3751598528473872,1.32834398797174,0.002407173620814422,0.030638079960293656,0.033045253581108075,0.24773098950115746,0.1232056217749142
331,1.3570449297806055,1.3507397389459646,0.002394539435635797,0.03633500331657613,0.03872954275221193,0.3559726786512616,0.13959370500061333
332,1.3946616425708813,1.3600192723467484,0.002505926682991548,0.05728852434708369,0.05979445103007524,0.7578461104643691,0.18148232989703303
333,1.3354024085710723,1.1628681287514482,0.002289138167919584,0.018444716835210682,0.020733855003130266,0.014393488629755868,0.04698315057800109
334,1.3525628002696135,1.2682000395267379,0.0022895527403758633,0.023785643421975994,0.026075196162351856,0.11607264050691624,0.09504842109230789
335,1.3654025109315144,1.285149479425184,0.0023419007804717095,0.020056225484925874,0.022398126265397583,0.04600264202175275,0.06942460860899106
336,1.3236305156591524,1.1649899919739946,0.0022236975310064087,0.019843401726981496,0.022067099257987905,0.040728802318970136,0.06662693845029294
337,1.6009737822928722,1.2275514342737088,0.004802377362927102,0.061716462288374824,0.06651883965130193,0.8554605840110072,0.18934092777171518
338,1.357675354011755,1.1903502707536358,0.0023632849961203184,0.05497232340452633,0.05733560840064665,0.7036578593800237,0.17684053848053782
339,1.3174916198450624,1.1956485234895398,0.0021643939440698884,0.042826590494973005,0.04499098443904289,0.4741738290873252,0.15415303974882383
340,1.3370192666654095,1.2991806341776737,0.0022645737347304342,0.02280888642936188,0.025073460164092315,0.09783416065100148,0.08967220662643573
341,1.3398669309073754,1.2159524867244818,0.0022476045372868286,0.0437262709638865,0.04597387550117333,0.49161587511683236,0.15609661431552405
342,1.3136170990959612,1.1631514014074122,0.00217710456150168,0.042803952114967854,0.04498105667646953,0.4734717707805657,0.15407386119389474
343,1.3560887822022174,1.2227123789758807,0.0023140734253412933,0.0268374599029837,0.029151533328324993,0.17320186991001518,0.10897339498086284
344,1.413727176276614,1.336855722132711,0.002545563846868908,0.04029544523014936,0.042841009077018266,0.43385164923797304,0.14947821146767423
345,1.3683996490895773,1.361609197380107,0.0024416929858212272,0.038512093275428316,0.04095378626124954,0.39850473439737344,0.14514604599674402
346,1.4094899275234687,1.3031018951940783,0.0025199850935187246,0.050017015037129006,0.05253700013064773,0.6158500980522165,0.16881158713346606
347,1.3196561565890923,1.2868420514208543,0.0022042311276944575,0.05127648702919853,0.05348071815689299,0.6350936508676438,0.17063042186009364
348,1.3503333861729625,1.1885314116561507,0.0023264653846352683,0.020074784333359703,0.02240124971799497,0.04530400977204452,0.0690664698370109
